ESP Time;Durchschnitt_L;Durchschnitt_R;Geschwindigkeit;Deichsel_Angle;Durchschnitt_L_SE;Durchschnitt_R_SE;Durchschnitt_L_SE2;Durchschnitt_R_SE2;Durchschnitt_L_Be_SE;Durchschnitt_R_Be_SE;Durchschnitt_L_Be_SE2;Durchschnitt_R_Be_SE2
23527;516.000000;516.000000;21.250000;91.259995;255.000000;255.000000;0.000000;0.000000;245.000000;245.000000;0.000000;0.000000
23627;527.000000;526.000000;21.458332;91.180000;263.000000;262.000000;0.000000;0.000000;248.000000;248.000000;0.000000;0.000000
23732;534.000000;533.000000;21.458332;91.300003;266.000000;266.000000;0.000000;0.000000;252.000000;251.000000;0.000000;0.000000
23827;542.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;259.000000;258.000000;0.000000;0.000000
23933;545.000000;543.000000;21.875000;91.360001;267.000000;266.000000;0.000000;0.000000;262.000000;261.000000;0.000000;0.000000
24030;548.000000;548.000000;22.083332;91.360001;270.000000;269.000000;0.000000;0.000000;265.000000;263.000000;0.000000;0.000000
24130;553.000000;551.000000;22.083332;91.360001;272.000000;272.000000;0.000000;0.000000;265.000000;263.000000;0.000000;0.000000
24229;559.000000;557.000000;22.708332;91.419998;276.000000;275.000000;0.000000;0.000000;267.000000;266.000000;0.000000;0.000000
24331;567.000000;566.000000;22.708332;91.419998;284.000000;283.000000;0.000000;0.000000;267.000000;267.000000;0.000000;0.000000
24429;571.000000;568.000000;23.125000;91.540001;284.000000;283.000000;0.000000;0.000000;271.000000;269.000000;0.000000;0.000000
24532;580.000000;579.000000;23.125000;91.660004;289.000000;288.000000;0.000000;0.000000;275.000000;269.000000;0.000000;0.000000
24632;581.000000;582.000000;23.750000;91.599998;290.000000;288.000000;0.000000;0.000000;280.000000;278.000000;0.000000;0.000000
24732;589.000000;586.000000;23.750000;91.660004;293.000000;292.000000;0.000000;0.000000;280.000000;278.000000;0.000000;0.000000
24830;592.000000;588.000000;24.166666;91.720001;295.000000;294.000000;0.000000;0.000000;283.000000;280.000000;0.000000;0.000000
24935;596.000000;595.000000;24.166666;91.660004;295.000000;294.000000;0.000000;0.000000;285.000000;285.000000;0.000000;0.000000
25029;603.000000;601.000000;24.583332;91.720001;297.000000;296.000000;0.000000;0.000000;290.000000;289.000000;0.000000;0.000000
25130;610.000000;610.000000;24.583332;91.660004;304.000000;303.000000;0.000000;0.000000;290.000000;289.000000;0.000000;0.000000
25230;610.000000;609.000000;25.208332;91.779999;304.000000;303.000000;0.000000;0.000000;290.000000;290.000000;0.000000;0.000000
25329;606.000000;603.000000;25.208332;91.779999;300.000000;297.000000;0.000000;0.000000;290.000000;290.000000;0.000000;0.000000
25431;605.000000;597.000000;24.999998;91.839996;297.000000;295.000000;0.000000;0.000000;289.000000;286.000000;0.000000;0.000000
25531;596.000000;592.000000;24.999998;91.839996;297.000000;295.000000;0.000000;0.000000;283.000000;281.000000;0.000000;0.000000
25632;587.000000;583.000000;24.999998;91.880005;291.000000;290.000000;0.000000;0.000000;280.000000;277.000000;0.000000;0.000000
25732;579.000000;575.000000;24.999998;92.220001;287.000000;285.000000;0.000000;0.000000;276.000000;274.000000;0.000000;0.000000
25831;577.000000;575.000000;24.583332;92.500000;287.000000;286.000000;0.000000;0.000000;274.000000;273.000000;0.000000;0.000000
25932;572.000000;568.000000;24.583332;92.680000;287.000000;286.000000;0.000000;0.000000;274.000000;273.000000;0.000000;0.000000
26030;567.000000;560.000000;23.541666;93.019997;282.000000;279.000000;0.000000;0.000000;269.000000;265.000000;0.000000;0.000000
26127;553.000000;546.000000;23.541666;93.199997;275.000000;271.000000;0.000000;0.000000;262.000000;259.000000;0.000000;0.000000
26227;536.000000;529.000000;22.916666;93.519997;265.000000;261.000000;0.000000;0.000000;255.000000;252.000000;0.000000;0.000000
26327;521.000000;513.000000;22.916666;93.820007;265.000000;254.000000;0.000000;0.000000;247.000000;243.000000;0.000000;0.000000
26427;515.000000;509.000000;22.083332;93.940002;258.000000;254.000000;0.000000;0.000000;247.000000;243.000000;0.000000;0.000000
26527;508.000000;503.000000;22.083332;94.259995;251.000000;248.000000;0.000000;0.000000;241.000000;239.000000;0.000000;0.000000
26630;500.000000;491.000000;21.250000;94.779999;248.000000;243.000000;0.000000;0.000000;236.000000;232.000000;0.000000;0.000000
26727;496.000000;485.000000;21.250000;95.000000;246.000000;241.000000;0.000000;0.000000;234.000000;228.000000;0.000000;0.000000
26827;481.000000;469.000000;21.250000;95.119995;237.000000;231.000000;0.000000;0.000000;228.000000;222.000000;0.000000;0.000000
26932;479.000000;460.000000;20.625000;95.300003;232.000000;231.000000;0.000000;0.000000;226.000000;219.000000;0.000000;0.000000
27027;464.000000;460.000000;20.625000;95.580002;226.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
27130;464.000000;451.000000;20.000000;95.760002;226.000000;220.000000;0.000000;0.000000;222.000000;215.000000;0.000000;0.000000
27231;457.000000;444.000000;19.375000;95.919998;223.000000;217.000000;0.000000;0.000000;218.000000;211.000000;0.000000;0.000000
27332;455.000000;441.000000;19.375000;95.979996;224.000000;217.000000;0.000000;0.000000;215.000000;208.000000;0.000000;0.000000
27432;451.000000;433.000000;18.750000;96.200005;224.000000;217.000000;0.000000;0.000000;211.000000;203.000000;0.000000;0.000000
27532;450.000000;431.000000;18.750000;96.200005;224.000000;214.000000;0.000000;0.000000;210.000000;201.000000;0.000000;0.000000
27629;448.000000;426.000000;18.541666;96.320007;222.000000;212.000000;0.000000;0.000000;210.000000;201.000000;0.000000;0.000000
27729;440.000000;419.000000;18.541666;96.260010;216.000000;205.000000;0.000000;0.000000;208.000000;198.000000;0.000000;0.000000
27831;437.000000;416.000000;18.125000;96.139999;213.000000;205.000000;0.000000;0.000000;208.000000;198.000000;0.000000;0.000000
27931;433.000000;413.000000;18.125000;96.039993;213.000000;202.000000;0.000000;0.000000;204.000000;195.000000;0.000000;0.000000
28031;426.000000;407.000000;18.125000;95.919998;208.000000;199.000000;0.000000;0.000000;202.000000;192.000000;0.000000;0.000000
28132;422.000000;403.000000;17.916666;95.580002;206.000000;197.000000;0.000000;0.000000;200.000000;190.000000;0.000000;0.000000
28231;424.000000;401.000000;17.500000;95.519997;208.000000;198.000000;0.000000;0.000000;196.000000;187.000000;0.000000;0.000000
28333;419.000000;401.000000;17.500000;95.360001;207.000000;198.000000;0.000000;0.000000;196.000000;187.000000;0.000000;0.000000
28433;421.000000;401.000000;17.291666;95.419998;205.000000;194.000000;0.000000;0.000000;198.000000;187.000000;0.000000;0.000000
28531;416.000000;396.000000;17.291666;95.180000;205.000000;194.000000;0.000000;0.000000;195.000000;186.000000;0.000000;0.000000
28633;415.000000;394.000000;17.291666;95.059998;204.000000;193.000000;0.000000;0.000000;195.000000;185.000000;0.000000;0.000000
28732;412.000000;392.000000;17.083332;95.240005;202.000000;191.000000;0.000000;0.000000;194.000000;185.000000;0.000000;0.000000
28830;406.000000;388.000000;16.875000;94.259995;199.000000;189.000000;0.000000;0.000000;194.000000;183.000000;0.000000;0.000000
28957;406.000000;390.000000;16.875000;93.639999;199.000000;189.000000;0.000000;0.000000;191.000000;183.000000;0.000000;0.000000
29031;405.000000;385.000000;16.666666;92.960007;197.000000;191.000000;0.000000;0.000000;190.000000;182.000000;0.000000;0.000000
29131;402.000000;385.000000;16.666666;92.660004;197.000000;189.000000;0.000000;0.000000;189.000000;180.000000;0.000000;0.000000
29231;396.000000;380.000000;16.666666;92.400002;194.000000;186.000000;0.000000;0.000000;186.000000;178.000000;0.000000;0.000000
29332;394.000000;380.000000;16.458332;91.940002;193.000000;186.000000;0.000000;0.000000;185.000000;178.000000;0.000000;0.000000
29428;393.000000;380.000000;16.458332;91.720001;193.000000;186.000000;0.000000;0.000000;185.000000;178.000000;0.000000;0.000000
29528;393.000000;380.000000;16.458332;91.139999;192.000000;186.000000;0.000000;0.000000;185.000000;178.000000;0.000000;0.000000
29628;389.000000;381.000000;16.458332;90.559998;191.000000;186.000000;0.000000;0.000000;182.000000;179.000000;0.000000;0.000000
29728;387.000000;383.000000;16.041666;89.820007;191.000000;189.000000;0.000000;0.000000;180.000000;178.000000;0.000000;0.000000
29828;388.000000;380.000000;16.041666;89.440002;190.000000;186.000000;0.000000;0.000000;182.000000;178.000000;0.000000;0.000000
29935;379.000000;379.000000;16.041666;89.259995;184.000000;182.000000;0.000000;0.000000;179.000000;177.000000;0.000000;0.000000
30028;376.000000;373.000000;15.624999;88.819992;182.000000;182.000000;0.000000;0.000000;178.000000;176.000000;0.000000;0.000000
30128;376.000000;373.000000;15.624999;88.699997;182.000000;181.000000;0.000000;0.000000;178.000000;176.000000;0.000000;0.000000
30228;373.000000;371.000000;15.624999;88.200005;180.000000;180.000000;0.000000;0.000000;177.000000;175.000000;0.000000;0.000000
30328;366.000000;370.000000;15.208333;87.720001;178.000000;180.000000;0.000000;0.000000;172.000000;174.000000;0.000000;0.000000
30428;364.000000;370.000000;15.208333;87.160004;180.000000;180.000000;0.000000;0.000000;170.000000;172.000000;0.000000;0.000000
30528;364.000000;368.000000;15.208333;86.759995;180.000000;182.000000;0.000000;0.000000;168.000000;170.000000;0.000000;0.000000
30628;361.000000;365.000000;15.208333;86.419998;177.000000;179.000000;0.000000;0.000000;168.000000;170.000000;0.000000;0.000000
30734;356.000000;362.000000;14.791666;86.040001;173.000000;176.000000;0.000000;0.000000;167.000000;170.000000;0.000000;0.000000
30828;0.000000;0.000000;0.000000;0.000000;0.000000;170.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
30931;341.000000;350.000000;14.374999;85.440002;166.000000;170.000000;0.000000;0.000000;159.000000;164.000000;0.000000;0.000000
31032;331.000000;341.000000;13.958333;84.940002;161.000000;166.000000;0.000000;0.000000;154.000000;159.000000;0.000000;0.000000
31133;320.000000;330.000000;13.958333;84.440002;156.000000;162.000000;0.000000;0.000000;148.000000;152.000000;0.000000;0.000000
31233;316.000000;323.000000;13.958333;84.199997;152.000000;157.000000;0.000000;0.000000;144.000000;150.000000;0.000000;0.000000
31331;311.000000;323.000000;13.333333;83.879997;151.000000;157.000000;0.000000;0.000000;144.000000;150.000000;0.000000;0.000000
31431;305.000000;316.000000;13.333333;83.580002;151.000000;153.000000;0.000000;0.000000;142.000000;147.000000;0.000000;0.000000
31531;303.000000;315.000000;12.916666;83.000000;147.000000;153.000000;0.000000;0.000000;140.000000;146.000000;0.000000;0.000000
31631;299.000000;315.000000;12.916666;82.599998;145.000000;152.000000;0.000000;0.000000;138.000000;147.000000;0.000000;0.000000
31732;296.000000;315.000000;12.499999;82.100006;142.000000;152.000000;0.000000;0.000000;138.000000;147.000000;0.000000;0.000000
31833;294.000000;311.000000;12.499999;81.699997;140.000000;150.000000;0.000000;0.000000;134.000000;145.000000;0.000000;0.000000
31930;290.000000;310.000000;12.083333;81.179993;138.000000;149.000000;0.000000;0.000000;134.000000;145.000000;0.000000;0.000000
32032;286.000000;308.000000;12.083333;80.860001;138.000000;149.000000;0.000000;0.000000;132.000000;143.000000;0.000000;0.000000
32158;278.000000;301.000000;11.666666;80.620003;134.000000;146.000000;0.000000;0.000000;128.000000;139.000000;0.000000;0.000000
32233;270.000000;290.000000;11.041666;80.279999;131.000000;141.000000;0.000000;0.000000;123.000000;133.000000;0.000000;0.000000
32333;259.000000;280.000000;11.041666;79.479996;124.000000;135.000000;0.000000;0.000000;119.000000;129.000000;0.000000;0.000000
32431;253.000000;274.000000;10.625000;79.260002;121.000000;135.000000;0.000000;0.000000;119.000000;129.000000;0.000000;0.000000
32532;253.000000;274.000000;10.625000;78.800003;121.000000;132.000000;0.000000;0.000000;116.000000;126.000000;0.000000;0.000000
32631;248.000000;270.000000;10.625000;78.459999;118.000000;130.000000;0.000000;0.000000;114.000000;124.000000;0.000000;0.000000
32731;242.000000;267.000000;10.208333;78.220001;115.000000;128.000000;0.000000;0.000000;111.000000;123.000000;0.000000;0.000000
32831;242.000000;267.000000;10.208333;77.720001;115.000000;128.000000;0.000000;0.000000;111.000000;123.000000;0.000000;0.000000
32933;237.000000;265.000000;9.791666;77.479996;113.000000;128.000000;0.000000;0.000000;108.000000;122.000000;0.000000;0.000000
33034;234.000000;263.000000;9.791666;77.040001;113.000000;127.000000;0.000000;0.000000;105.000000;120.000000;0.000000;0.000000
33128;229.000000;258.000000;9.583333;76.419998;109.000000;123.000000;0.000000;0.000000;105.000000;120.000000;0.000000;0.000000
33228;228.000000;257.000000;9.166666;76.300003;108.000000;122.000000;0.000000;0.000000;104.000000;119.000000;0.000000;0.000000
33328;220.000000;250.000000;9.166666;76.180000;104.000000;119.000000;0.000000;0.000000;100.000000;115.000000;0.000000;0.000000
33428;216.000000;240.000000;9.166666;75.899994;104.000000;119.000000;0.000000;0.000000;96.000000;110.000000;0.000000;0.000000
33528;209.000000;237.000000;8.750000;75.339996;100.000000;114.000000;0.000000;0.000000;93.000000;107.000000;0.000000;0.000000
33628;206.000000;233.000000;8.750000;75.160004;97.000000;110.000000;0.000000;0.000000;90.000000;103.000000;0.000000;0.000000
33728;198.000000;226.000000;8.333333;75.100006;92.000000;107.000000;0.000000;0.000000;90.000000;103.000000;0.000000;0.000000
33828;193.000000;222.000000;8.333333;74.540001;90.000000;105.000000;0.000000;0.000000;87.000000;101.000000;0.000000;0.000000
33928;192.000000;222.000000;7.916667;74.139999;90.000000;105.000000;0.000000;0.000000;86.000000;101.000000;0.000000;0.000000
34032;191.000000;219.000000;7.916667;73.740005;89.000000;104.000000;0.000000;0.000000;86.000000;99.000000;0.000000;0.000000
34128;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;99.000000;0.000000;0.000000
34230;188.000000;219.000000;7.708333;72.940002;88.000000;104.000000;0.000000;0.000000;84.000000;99.000000;0.000000;0.000000
34331;186.000000;213.000000;7.291667;72.660004;86.000000;101.000000;0.000000;0.000000;82.000000;96.000000;0.000000;0.000000
34433;184.000000;213.000000;7.291667;72.479996;82.000000;98.000000;0.000000;0.000000;82.000000;96.000000;0.000000;0.000000
34531;176.000000;208.000000;7.291667;72.080002;82.000000;98.000000;0.000000;0.000000;78.000000;94.000000;0.000000;0.000000
34632;170.000000;199.000000;7.291667;71.800003;79.000000;94.000000;0.000000;0.000000;75.000000;89.000000;0.000000;0.000000
34732;162.000000;190.000000;6.875000;71.220001;75.000000;89.000000;0.000000;0.000000;71.000000;85.000000;0.000000;0.000000
34832;156.000000;187.000000;6.458333;70.839996;72.000000;88.000000;0.000000;0.000000;68.000000;83.000000;0.000000;0.000000
34933;153.000000;184.000000;6.458333;70.440002;70.000000;88.000000;0.000000;0.000000;68.000000;83.000000;0.000000;0.000000
35031;153.000000;184.000000;6.458333;70.039993;70.000000;86.000000;0.000000;0.000000;67.000000;82.000000;0.000000;0.000000
35130;150.000000;183.000000;6.250000;69.520004;68.000000;85.000000;0.000000;0.000000;66.000000;82.000000;0.000000;0.000000
35231;151.000000;182.000000;6.250000;69.360001;69.000000;85.000000;0.000000;0.000000;66.000000;81.000000;0.000000;0.000000
35364;149.000000;181.000000;5.833333;68.959991;68.000000;85.000000;0.000000;0.000000;65.000000;81.000000;0.000000;0.000000
35435;147.000000;179.000000;5.625000;68.440002;67.000000;83.000000;0.000000;0.000000;64.000000;80.000000;0.000000;0.000000
35533;146.000000;178.000000;5.625000;68.059998;67.000000;83.000000;0.000000;0.000000;64.000000;80.000000;0.000000;0.000000
35633;145.000000;177.000000;5.625000;67.639999;66.000000;82.000000;0.000000;0.000000;63.000000;79.000000;0.000000;0.000000
35733;139.000000;174.000000;5.416667;67.199997;63.000000;81.000000;0.000000;0.000000;60.000000;77.000000;0.000000;0.000000
35831;136.000000;170.000000;5.416667;66.800003;61.000000;78.000000;0.000000;0.000000;59.000000;76.000000;0.000000;0.000000
35932;134.000000;168.000000;5.208333;66.339996;60.000000;77.000000;0.000000;0.000000;57.000000;74.000000;0.000000;0.000000
36031;132.000000;165.000000;5.208333;65.940002;60.000000;77.000000;0.000000;0.000000;56.000000;72.000000;0.000000;0.000000
36133;130.000000;163.000000;5.000000;65.540001;58.000000;75.000000;0.000000;0.000000;56.000000;72.000000;0.000000;0.000000
36231;127.000000;160.000000;5.000000;65.160004;56.000000;73.000000;0.000000;0.000000;55.000000;71.000000;0.000000;0.000000
36331;125.000000;159.000000;5.000000;64.800003;55.000000;73.000000;0.000000;0.000000;54.000000;70.000000;0.000000;0.000000
36434;123.000000;156.000000;4.791667;64.300003;53.000000;71.000000;0.000000;0.000000;52.000000;69.000000;0.000000;0.000000
36533;119.000000;155.000000;4.791667;63.939999;53.000000;71.000000;0.000000;0.000000;50.000000;68.000000;0.000000;0.000000
36632;118.000000;153.000000;4.791667;63.680000;52.000000;70.000000;0.000000;0.000000;49.000000;67.000000;0.000000;0.000000
36728;115.000000;151.000000;4.583333;63.500000;50.000000;68.000000;0.000000;0.000000;49.000000;67.000000;0.000000;0.000000
36828;111.000000;146.000000;4.583333;63.200001;48.000000;66.000000;0.000000;0.000000;47.000000;64.000000;0.000000;0.000000
36928;110.000000;144.000000;4.166667;63.139999;48.000000;66.000000;0.000000;0.000000;46.000000;62.000000;0.000000;0.000000
37028;106.000000;142.000000;4.166667;63.079998;46.000000;65.000000;0.000000;0.000000;44.000000;61.000000;0.000000;0.000000
37128;101.000000;138.000000;3.958333;63.040001;44.000000;63.000000;0.000000;0.000000;41.000000;59.000000;0.000000;0.000000
37228;99.000000;134.000000;3.958333;63.079998;42.000000;61.000000;0.000000;0.000000;39.000000;57.000000;0.000000;0.000000
37328;97.000000;132.000000;3.750000;63.040001;40.000000;59.000000;0.000000;0.000000;39.000000;57.000000;0.000000;0.000000
37428;92.000000;129.000000;3.750000;63.079998;39.000000;57.000000;0.000000;0.000000;37.000000;56.000000;0.000000;0.000000
37528;91.000000;127.000000;3.333333;63.139999;39.000000;57.000000;0.000000;0.000000;36.000000;54.000000;0.000000;0.000000
37628;87.000000;122.000000;3.333333;63.380001;36.000000;54.000000;0.000000;0.000000;35.000000;52.000000;0.000000;0.000000
37728;87.000000;122.000000;3.333333;63.320000;36.000000;54.000000;0.000000;0.000000;35.000000;52.000000;0.000000;0.000000
37835;87.000000;120.000000;3.333333;63.739998;36.000000;53.000000;0.000000;0.000000;35.000000;51.000000;0.000000;0.000000
37929;87.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
38035;85.000000;118.000000;3.125000;64.300003;35.000000;52.000000;0.000000;0.000000;34.000000;50.000000;0.000000;0.000000
38131;86.000000;119.000000;2.916667;64.680008;36.000000;53.000000;0.000000;0.000000;34.000000;50.000000;0.000000;0.000000
38235;84.000000;116.000000;2.916667;65.100006;35.000000;51.000000;0.000000;0.000000;33.000000;49.000000;0.000000;0.000000
38333;82.000000;114.000000;2.916667;65.419998;34.000000;50.000000;0.000000;0.000000;32.000000;48.000000;0.000000;0.000000
38433;81.000000;114.000000;2.916667;65.840004;33.000000;50.000000;0.000000;0.000000;32.000000;48.000000;0.000000;0.000000
38558;81.000000;114.000000;2.916667;66.220001;33.000000;50.000000;0.000000;0.000000;32.000000;48.000000;0.000000;0.000000
38633;81.000000;114.000000;2.708333;66.959999;33.000000;50.000000;0.000000;0.000000;32.000000;48.000000;0.000000;0.000000
38731;81.000000;114.000000;2.708333;67.260002;33.000000;50.000000;0.000000;0.000000;32.000000;48.000000;0.000000;0.000000
38833;82.000000;114.000000;2.708333;67.700005;34.000000;51.000000;0.000000;0.000000;32.000000;48.000000;0.000000;0.000000
38932;83.000000;114.000000;2.916667;68.279999;35.000000;51.000000;0.000000;0.000000;32.000000;48.000000;0.000000;0.000000
39034;84.000000;114.000000;2.916667;68.680008;35.000000;50.000000;0.000000;0.000000;33.000000;48.000000;0.000000;0.000000
39134;85.000000;113.000000;2.916667;69.360001;35.000000;49.000000;0.000000;0.000000;33.000000;48.000000;0.000000;0.000000
39232;85.000000;114.000000;2.916667;69.860001;35.000000;50.000000;0.000000;0.000000;34.000000;48.000000;0.000000;0.000000
39333;86.000000;114.000000;2.916667;70.559998;36.000000;50.000000;0.000000;0.000000;34.000000;48.000000;0.000000;0.000000
39433;88.000000;116.000000;2.916667;71.059998;37.000000;51.000000;0.000000;0.000000;36.000000;49.000000;0.000000;0.000000
39534;89.000000;116.000000;2.916667;71.520004;37.000000;51.000000;0.000000;0.000000;36.000000;49.000000;0.000000;0.000000
39632;89.000000;118.000000;2.916667;71.919998;37.000000;52.000000;0.000000;0.000000;36.000000;50.000000;0.000000;0.000000
39731;91.000000;118.000000;2.916667;72.599998;39.000000;52.000000;0.000000;0.000000;36.000000;50.000000;0.000000;0.000000
39833;93.000000;120.000000;2.916667;73.160004;39.000000;53.000000;0.000000;0.000000;38.000000;51.000000;0.000000;0.000000
39932;94.000000;121.000000;3.125000;73.740005;40.000000;53.000000;0.000000;0.000000;38.000000;51.000000;0.000000;0.000000
40032;95.000000;122.000000;3.125000;74.260002;40.000000;54.000000;0.000000;0.000000;39.000000;52.000000;0.000000;0.000000
40132;100.000000;124.000000;3.333333;74.759995;43.000000;55.000000;0.000000;0.000000;41.000000;53.000000;0.000000;0.000000
40231;101.000000;127.000000;3.333333;75.279999;44.000000;57.000000;0.000000;0.000000;42.000000;54.000000;0.000000;0.000000
40328;104.000000;129.000000;3.541667;75.720001;46.000000;58.000000;0.000000;0.000000;44.000000;54.000000;0.000000;0.000000
40428;106.000000;129.000000;3.541667;76.120003;46.000000;58.000000;0.000000;0.000000;44.000000;55.000000;0.000000;0.000000
40528;107.000000;130.000000;3.750000;76.699997;46.000000;58.000000;0.000000;0.000000;45.000000;56.000000;0.000000;0.000000
40628;109.000000;132.000000;3.750000;77.139999;46.000000;59.000000;0.000000;0.000000;47.000000;57.000000;0.000000;0.000000
40728;113.000000;133.000000;3.958333;77.720001;49.000000;59.000000;0.000000;0.000000;48.000000;58.000000;0.000000;0.000000
40828;113.000000;135.000000;3.958333;77.940002;49.000000;60.000000;0.000000;0.000000;48.000000;58.000000;0.000000;0.000000
40928;113.000000;135.000000;3.958333;78.399994;49.000000;60.000000;0.000000;0.000000;48.000000;59.000000;0.000000;0.000000
41028;117.000000;138.000000;3.958333;78.739998;52.000000;62.000000;0.000000;0.000000;49.000000;60.000000;0.000000;0.000000
41128;119.000000;138.000000;4.166667;79.080002;53.000000;62.000000;0.000000;0.000000;50.000000;60.000000;0.000000;0.000000
41228;118.000000;139.000000;4.166667;79.479996;52.000000;63.000000;0.000000;0.000000;50.000000;60.000000;0.000000;0.000000
41336;121.000000;139.000000;4.375000;79.699997;54.000000;63.000000;0.000000;0.000000;51.000000;60.000000;0.000000;0.000000
41428;0.000000;0.000000;0.000000;0.000000;0.000000;64.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
41531;122.000000;141.000000;4.375000;80.339996;54.000000;64.000000;0.000000;0.000000;52.000000;61.000000;0.000000;0.000000
41631;123.000000;142.000000;4.375000;80.680008;55.000000;65.000000;0.000000;0.000000;52.000000;61.000000;0.000000;0.000000
41765;127.000000;144.000000;4.583333;80.959999;57.000000;65.000000;0.000000;0.000000;54.000000;63.000000;0.000000;0.000000
41831;127.000000;144.000000;4.583333;81.300003;56.000000;65.000000;0.000000;0.000000;55.000000;63.000000;0.000000;0.000000
41930;128.000000;142.000000;4.583333;81.660004;57.000000;64.000000;0.000000;0.000000;56.000000;62.000000;0.000000;0.000000
42032;129.000000;142.000000;4.583333;81.639999;57.000000;64.000000;0.000000;0.000000;56.000000;63.000000;0.000000;0.000000
42132;130.000000;144.000000;4.583333;81.919998;58.000000;65.000000;0.000000;0.000000;56.000000;63.000000;0.000000;0.000000
42232;129.000000;144.000000;4.583333;82.040001;57.000000;66.000000;0.000000;0.000000;56.000000;62.000000;0.000000;0.000000
42332;132.000000;145.000000;4.791667;82.339996;60.000000;66.000000;0.000000;0.000000;56.000000;63.000000;0.000000;0.000000
42433;131.000000;146.000000;4.791667;82.540009;59.000000;66.000000;0.000000;0.000000;56.000000;64.000000;0.000000;0.000000
42532;131.000000;146.000000;4.791667;82.779999;59.000000;66.000000;0.000000;0.000000;56.000000;64.000000;0.000000;0.000000
42632;131.000000;146.000000;4.791667;83.020004;59.000000;66.000000;0.000000;0.000000;57.000000;64.000000;0.000000;0.000000
42736;133.000000;146.000000;5.000000;83.160004;60.000000;66.000000;0.000000;0.000000;57.000000;64.000000;0.000000;0.000000
42832;134.000000;146.000000;5.000000;83.520004;60.000000;68.000000;0.000000;0.000000;58.000000;65.000000;0.000000;0.000000
42932;136.000000;150.000000;5.000000;83.580002;62.000000;68.000000;0.000000;0.000000;58.000000;65.000000;0.000000;0.000000
43033;138.000000;151.000000;5.000000;83.820000;62.000000;69.000000;0.000000;0.000000;60.000000;66.000000;0.000000;0.000000
43133;138.000000;151.000000;5.208333;83.960007;62.000000;69.000000;0.000000;0.000000;60.000000;66.000000;0.000000;0.000000
43232;139.000000;152.000000;5.208333;84.080002;63.000000;69.000000;0.000000;0.000000;60.000000;67.000000;0.000000;0.000000
43333;140.000000;151.000000;5.208333;84.320000;63.000000;69.000000;0.000000;0.000000;60.000000;67.000000;0.000000;0.000000
43432;140.000000;150.000000;5.208333;84.660004;62.000000;68.000000;0.000000;0.000000;61.000000;66.000000;0.000000;0.000000
43532;138.000000;149.000000;5.208333;84.660004;62.000000;68.000000;0.000000;0.000000;60.000000;65.000000;0.000000;0.000000
43630;135.000000;147.000000;5.208333;84.699997;61.000000;67.000000;0.000000;0.000000;58.000000;64.000000;0.000000;0.000000
43732;131.000000;142.000000;5.208333;84.820000;59.000000;65.000000;0.000000;0.000000;56.000000;61.000000;0.000000;0.000000
43832;127.000000;136.000000;5.208333;85.000000;57.000000;61.000000;0.000000;0.000000;54.000000;59.000000;0.000000;0.000000
43934;122.000000;133.000000;4.791667;85.240005;54.000000;60.000000;0.000000;0.000000;52.000000;59.000000;0.000000;0.000000
44028;122.000000;133.000000;4.791667;85.180008;54.000000;60.000000;0.000000;0.000000;52.000000;57.000000;0.000000;0.000000
44128;120.000000;128.000000;4.791667;85.339996;53.000000;57.000000;0.000000;0.000000;51.000000;55.000000;0.000000;0.000000
44228;118.000000;124.000000;4.791667;85.559998;52.000000;55.000000;0.000000;0.000000;50.000000;53.000000;0.000000;0.000000
44328;112.000000;121.000000;4.375000;85.679993;52.000000;54.000000;0.000000;0.000000;47.000000;51.000000;0.000000;0.000000
44428;109.000000;118.000000;4.375000;85.679993;49.000000;54.000000;0.000000;0.000000;44.000000;48.000000;0.000000;0.000000
44528;108.000000;115.000000;4.166667;85.860001;48.000000;51.000000;0.000000;0.000000;44.000000;48.000000;0.000000;0.000000
44628;103.000000;110.000000;4.166667;86.080002;45.000000;48.000000;0.000000;0.000000;42.000000;46.000000;0.000000;0.000000
44737;97.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
44834;93.000000;99.000000;3.958333;86.180000;39.000000;42.000000;0.000000;0.000000;38.000000;41.000000;0.000000;0.000000
44962;92.000000;94.000000;3.541667;86.360001;36.000000;39.000000;0.000000;0.000000;37.000000;39.000000;0.000000;0.000000
45035;88.000000;92.000000;3.333333;86.360001;36.000000;39.000000;0.000000;0.000000;36.000000;37.000000;0.000000;0.000000
45134;86.000000;93.000000;3.333333;86.300003;36.000000;39.000000;0.000000;0.000000;36.000000;37.000000;0.000000;0.000000
45233;87.000000;93.000000;3.333333;86.540009;37.000000;39.000000;0.000000;0.000000;34.000000;38.000000;0.000000;0.000000
45332;89.000000;92.000000;3.125000;86.540001;37.000000;39.000000;0.000000;0.000000;36.000000;37.000000;0.000000;0.000000
