ESP Time;Durchschnitt_L;Durchschnitt_R;Geschwindigkeit;Deichsel_Angle;Durchschnitt_L_SE;Durchschnitt_R_SE;Durchschnitt_L_SE2;Durchschnitt_R_SE2;Durchschnitt_L_Be_SE;Durchschnitt_R_Be_SE;Durchschnitt_L_Be_SE2;Durchschnitt_R_Be_SE2
108731;132.000000;131.000000;2.750000;90.119995;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;25.000000
108831;130.000000;131.000000;2.500000;90.059998;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;25.000000
108931;132.000000;133.000000;2.500000;90.059998;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;24.000000
109031;133.000000;131.000000;2.750000;89.940002;26.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;24.000000
109131;134.000000;134.000000;2.750000;90.119995;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
109231;133.000000;134.000000;2.500000;90.119995;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;24.000000;25.000000
109331;131.000000;132.000000;2.500000;90.059998;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000
109431;130.000000;131.000000;2.500000;89.940002;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;25.000000
109531;129.000000;133.000000;2.500000;90.059998;24.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;25.000000
109631;130.000000;130.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
109731;131.000000;132.000000;2.500000;89.880005;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;25.000000;24.000000
109831;132.000000;133.000000;2.500000;90.000000;26.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;24.000000
109931;132.000000;133.000000;2.500000;90.059998;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;24.000000
110031;132.000000;133.000000;2.500000;90.059998;26.000000;26.000000;26.000000;25.000000;24.000000;25.000000;24.000000;25.000000
110131;130.000000;134.000000;2.500000;89.940002;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
110231;130.000000;132.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
110331;129.000000;131.000000;2.500000;90.059998;25.000000;26.000000;24.000000;26.000000;24.000000;24.000000;24.000000;25.000000
110431;129.000000;132.000000;2.500000;90.000000;25.000000;26.000000;24.000000;26.000000;24.000000;24.000000;24.000000;25.000000
110531;130.000000;131.000000;2.500000;90.000000;25.000000;25.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
110631;132.000000;130.000000;2.500000;89.880005;26.000000;25.000000;26.000000;25.000000;24.000000;24.000000;24.000000;24.000000
110731;131.000000;130.000000;2.500000;90.119995;26.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
110831;131.000000;130.000000;2.500000;90.059998;25.000000;25.000000;26.000000;25.000000;24.000000;24.000000;24.000000;24.000000
110931;131.000000;132.000000;2.500000;90.000000;25.000000;25.000000;26.000000;25.000000;24.000000;25.000000;24.000000;25.000000
111031;130.000000;132.000000;2.500000;90.119995;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
111131;128.000000;134.000000;2.500000;90.119995;24.000000;26.000000;24.000000;26.000000;24.000000;25.000000;24.000000;25.000000
111231;131.000000;134.000000;2.500000;90.059998;25.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
111331;132.000000;132.000000;2.500000;90.239998;25.000000;25.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
111431;131.000000;130.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000
111531;134.000000;132.000000;2.500000;90.059998;26.000000;26.000000;26.000000;26.000000;25.000000;24.000000;25.000000;24.000000
111631;134.000000;132.000000;2.750000;90.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000;25.000000
111731;132.000000;134.000000;2.750000;90.180000;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
111831;130.000000;134.000000;2.500000;90.000000;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
111931;131.000000;134.000000;2.500000;90.059998;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;25.000000;25.000000
112031;130.000000;134.000000;2.750000;90.000000;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
112131;134.000000;134.000000;2.750000;90.000000;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;24.000000;25.000000
112231;134.000000;134.000000;2.500000;90.059998;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
112331;134.000000;136.000000;2.500000;90.059998;26.000000;27.000000;26.000000;27.000000;25.000000;25.000000;25.000000;25.000000
112431;134.000000;136.000000;2.500000;90.119995;26.000000;27.000000;26.000000;27.000000;25.000000;25.000000;25.000000;25.000000
112531;132.000000;132.000000;2.500000;90.119995;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000
112631;130.000000;132.000000;2.500000;90.119995;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
112731;132.000000;134.000000;2.500000;90.119995;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
112831;132.000000;132.000000;2.500000;90.059998;26.000000;25.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
112931;132.000000;132.000000;2.500000;90.059998;26.000000;25.000000;26.000000;25.000000;24.000000;25.000000;24.000000;25.000000
113031;132.000000;136.000000;2.750000;90.059998;26.000000;27.000000;26.000000;27.000000;24.000000;25.000000;24.000000;25.000000
113131;130.000000;134.000000;2.750000;90.119995;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
113231;132.000000;130.000000;2.500000;90.119995;25.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000
113331;132.000000;133.000000;2.500000;90.059998;25.000000;25.000000;25.000000;26.000000;25.000000;25.000000;25.000000;24.000000
113431;132.000000;134.000000;2.750000;90.179993;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;24.000000
113531;134.000000;132.000000;2.750000;90.059998;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000;25.000000
113631;134.000000;132.000000;2.500000;90.119995;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000;24.000000
113731;128.000000;131.000000;2.500000;90.119995;25.000000;26.000000;25.000000;25.000000;23.000000;24.000000;23.000000;24.000000
113831;129.000000;129.000000;2.500000;90.059998;25.000000;25.000000;25.000000;25.000000;24.000000;23.000000;23.000000;24.000000
113931;130.000000;130.000000;2.500000;90.059998;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
114031;128.000000;131.000000;2.500000;90.619995;24.000000;25.000000;24.000000;25.000000;24.000000;24.000000;23.000000;25.000000
114131;129.000000;132.000000;2.500000;90.119995;25.000000;25.000000;25.000000;26.000000;24.000000;24.000000;23.000000;25.000000
114231;132.000000;133.000000;2.500000;90.239998;25.000000;25.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
114331;133.000000;132.000000;2.500000;90.059998;26.000000;25.000000;25.000000;26.000000;24.000000;25.000000;25.000000;25.000000
114431;132.000000;130.000000;2.500000;90.059998;26.000000;25.000000;26.000000;25.000000;24.000000;24.000000;24.000000;24.000000
114531;133.000000;132.000000;2.500000;90.180000;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;25.000000;24.000000
114631;131.000000;130.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
114731;130.000000;130.000000;2.500000;90.059998;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
114831;128.000000;132.000000;2.500000;90.059998;24.000000;25.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
114931;128.000000;132.000000;2.500000;90.059998;24.000000;26.000000;24.000000;26.000000;24.000000;24.000000;24.000000;24.000000
115031;130.000000;130.000000;2.500000;90.059998;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
115131;130.000000;132.000000;2.500000;90.059998;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
115231;131.000000;134.000000;2.500000;90.000000;26.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;24.000000
115331;131.000000;132.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
115431;130.000000;132.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
115531;130.000000;132.000000;2.500000;89.940002;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
115631;131.000000;132.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000
115731;130.000000;130.000000;2.500000;90.000000;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
115831;133.000000;132.000000;2.500000;90.059998;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;24.000000;24.000000
115931;133.000000;132.000000;2.500000;90.000000;26.000000;26.000000;26.000000;26.000000;25.000000;24.000000;24.000000;24.000000
116031;130.000000;132.000000;2.500000;89.820007;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
116131;131.000000;130.000000;2.500000;89.880005;26.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
116231;133.000000;134.000000;2.500000;89.940002;25.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
116331;131.000000;132.000000;2.500000;89.779999;25.000000;26.000000;25.000000;25.000000;24.000000;25.000000;25.000000;25.000000
116431;132.000000;132.000000;2.500000;89.940002;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000
116535;134.000000;134.000000;2.500000;89.940002;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
116631;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.000000;25.000000;24.000000;25.000000;25.000000;24.000000
116737;131.000000;130.000000;2.500000;89.880005;26.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
116834;131.000000;132.000000;2.750000;89.940002;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;24.000000;24.000000
116937;132.000000;134.000000;2.750000;89.880005;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
117033;130.000000;133.000000;2.500000;89.940002;25.000000;26.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
117136;130.000000;134.000000;2.500000;89.820007;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
117233;133.000000;134.000000;2.750000;89.940002;25.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
117333;134.000000;134.000000;2.750000;89.820000;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
117438;134.000000;132.000000;2.500000;89.880005;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;24.000000
117534;134.000000;133.000000;2.500000;90.000000;26.000000;25.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
117635;134.000000;133.000000;2.500000;89.880005;26.000000;26.000000;26.000000;25.000000;24.000000;25.000000;24.000000;25.000000
117736;130.000000;134.000000;2.500000;89.880005;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
117834;129.000000;132.000000;2.500000;89.880005;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000;24.000000;25.000000
117938;130.000000;131.000000;2.500000;89.880005;25.000000;25.000000;24.000000;25.000000;25.000000;24.000000;24.000000;25.000000
118034;130.000000;132.000000;2.500000;89.880005;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
118135;133.000000;131.000000;2.500000;89.760002;26.000000;25.000000;26.000000;26.000000;25.000000;24.000000;24.000000;24.000000
118235;133.000000;132.000000;2.500000;89.820007;26.000000;26.000000;26.000000;26.000000;25.000000;24.000000;24.000000;24.000000
118339;133.000000;134.000000;2.500000;89.760002;25.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;25.000000
118435;132.000000;134.000000;2.500000;89.760002;25.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;25.000000
118534;132.000000;134.000000;2.500000;89.820007;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
118634;131.000000;134.000000;2.750000;89.760002;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;25.000000;25.000000
118734;131.000000;134.000000;2.750000;89.880005;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;25.000000;25.000000
118834;132.000000;132.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;24.000000
118934;132.000000;130.000000;2.500000;89.820007;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;24.000000;24.000000
119034;132.000000;130.000000;2.750000;89.720001;26.000000;25.000000;26.000000;25.000000;24.000000;24.000000;24.000000;24.000000
119135;130.000000;130.000000;2.750000;89.820000;25.000000;25.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
119235;130.000000;131.000000;2.500000;89.760002;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;24.000000
119341;128.000000;132.000000;2.500000;89.720001;24.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
119431;130.000000;134.000000;2.500000;89.760002;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000;24.000000;25.000000
119531;130.000000;134.000000;2.500000;89.880005;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
119631;132.000000;135.000000;2.500000;89.760002;26.000000;27.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
119731;132.000000;135.000000;2.500000;89.820007;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;26.000000
119831;133.000000;134.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;24.000000;25.000000
119931;132.000000;134.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
120031;130.000000;134.000000;2.500000;89.820000;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
120131;128.000000;133.000000;2.500000;89.820007;24.000000;25.000000;24.000000;26.000000;24.000000;25.000000;24.000000;25.000000
120231;130.000000;131.000000;2.500000;89.820007;25.000000;26.000000;25.000000;25.000000;24.000000;24.000000;24.000000;24.000000
120331;131.000000;133.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;24.000000
120439;134.000000;132.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
120531;134.000000;0.000000;2.500000;89.820000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
120635;134.000000;134.000000;2.500000;89.880005;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
120736;130.000000;132.000000;2.500000;89.779999;25.000000;25.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
120834;130.000000;133.000000;2.500000;89.820000;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;25.000000
120936;131.000000;132.000000;2.500000;89.760002;25.000000;26.000000;25.000000;26.000000;25.000000;24.000000;24.000000;24.000000
121037;130.000000;132.000000;2.500000;89.760002;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
121134;134.000000;134.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
121234;134.000000;134.000000;2.500000;89.780006;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
121337;132.000000;134.000000;2.500000;89.760002;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000;25.000000
121435;131.000000;132.000000;2.500000;89.760002;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;25.000000;25.000000
121536;132.000000;136.000000;2.500000;89.760002;25.000000;26.000000;25.000000;26.000000;25.000000;26.000000;25.000000;26.000000
121636;130.000000;134.000000;2.750000;89.620003;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
121736;131.000000;134.000000;2.750000;89.779999;26.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
121836;131.000000;136.000000;2.500000;89.820007;26.000000;27.000000;26.000000;27.000000;24.000000;25.000000;24.000000;25.000000
121935;132.000000;132.000000;2.500000;89.779999;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;24.000000;25.000000
122034;132.000000;132.000000;2.750000;89.720001;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;24.000000;24.000000
122136;130.000000;134.000000;2.750000;89.760002;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
122233;133.000000;134.000000;2.500000;89.820007;25.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
122336;134.000000;134.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
122435;135.000000;136.000000;2.500000;89.760002;26.000000;26.000000;26.000000;26.000000;26.000000;26.000000;25.000000;26.000000
122558;134.000000;134.000000;2.500000;89.820007;26.000000;26.000000;26.000000;26.000000;26.000000;26.000000;25.000000;26.000000
122636;134.000000;134.000000;2.500000;89.720001;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
122735;134.000000;136.000000;2.500000;89.680008;26.000000;27.000000;26.000000;27.000000;25.000000;25.000000;25.000000;25.000000
122835;134.000000;134.000000;2.500000;89.720001;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
122934;131.000000;132.000000;2.500000;89.660004;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;25.000000;24.000000
123034;134.000000;132.000000;2.750000;89.760002;26.000000;26.000000;26.000000;26.000000;25.000000;24.000000;25.000000;24.000000
123136;132.000000;134.000000;2.750000;89.680008;26.000000;26.000000;26.000000;26.000000;25.000000;24.000000;25.000000;24.000000
123231;130.000000;132.000000;2.500000;89.680008;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
123331;132.000000;134.000000;2.500000;89.559998;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
123431;132.000000;134.000000;2.750000;89.680008;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
123531;132.000000;136.000000;2.750000;89.660004;25.000000;26.000000;25.000000;26.000000;25.000000;26.000000;25.000000;26.000000
123631;134.000000;132.000000;2.500000;89.559998;26.000000;25.000000;26.000000;25.000000;24.000000;25.000000;24.000000;25.000000
123731;132.000000;134.000000;2.500000;89.620003;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
123831;130.000000;133.000000;2.500000;89.720001;25.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
123931;130.000000;133.000000;2.500000;89.559998;25.000000;26.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
124031;130.000000;132.000000;2.500000;89.500000;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
124131;132.000000;132.000000;2.500000;89.620003;25.000000;26.000000;25.000000;26.000000;25.000000;24.000000;25.000000;24.000000
124231;132.000000;130.000000;2.500000;89.680008;25.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000
124331;132.000000;131.000000;2.500000;89.620003;26.000000;25.000000;25.000000;26.000000;25.000000;24.000000;25.000000;24.000000
124431;133.000000;131.000000;2.500000;89.620003;26.000000;25.000000;25.000000;26.000000;25.000000;24.000000;25.000000;24.000000
124531;132.000000;133.000000;2.500000;89.620003;26.000000;26.000000;26.000000;25.000000;24.000000;25.000000;24.000000;25.000000
124631;131.000000;134.000000;2.500000;89.720001;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;24.000000;25.000000
124731;134.000000;135.000000;2.500000;89.720001;26.000000;27.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
124831;133.000000;135.000000;2.500000;89.720001;25.000000;26.000000;26.000000;26.000000;25.000000;26.000000;25.000000;25.000000
124931;133.000000;134.000000;2.500000;89.559998;25.000000;26.000000;26.000000;26.000000;25.000000;26.000000;25.000000;25.000000
125031;132.000000;134.000000;2.500000;89.620003;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
125131;133.000000;134.000000;2.500000;89.620003;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;25.000000
125231;130.000000;133.000000;2.750000;89.620003;25.000000;25.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
125331;132.000000;133.000000;2.750000;89.559998;26.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;25.000000
125431;132.000000;132.000000;2.500000;89.680008;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;24.000000;25.000000
125531;132.000000;134.000000;2.500000;89.720001;26.000000;26.000000;26.000000;26.000000;24.000000;24.000000;24.000000;24.000000
125631;132.000000;134.000000;2.750000;89.500000;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
125731;132.000000;134.000000;2.750000;89.500000;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
125831;132.000000;132.000000;2.500000;89.500000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
125931;130.000000;132.000000;2.500000;89.500000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;24.000000;25.000000
126031;130.000000;131.000000;2.500000;89.559998;25.000000;25.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
126131;130.000000;132.000000;2.500000;89.500000;25.000000;26.000000;25.000000;26.000000;24.000000;24.000000;24.000000;24.000000
126231;130.000000;133.000000;2.500000;89.559998;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;24.000000
126335;132.000000;134.000000;2.500000;89.380005;26.000000;26.000000;25.000000;26.000000;25.000000;25.000000;24.000000;25.000000
126431;133.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;25.000000;25.000000;25.000000;25.000000
126533;134.000000;134.000000;2.500000;89.500000;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
126635;132.000000;132.000000;2.500000;89.500000;25.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000;25.000000
126741;132.000000;133.000000;2.500000;89.500000;25.000000;26.000000;25.000000;26.000000;25.000000;24.000000;25.000000;25.000000
126833;133.000000;134.000000;2.500000;89.259995;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
126938;133.000000;134.000000;2.500000;89.380005;25.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
127034;134.000000;134.000000;2.750000;89.380005;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
127137;134.000000;135.000000;2.750000;89.320000;26.000000;27.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
127236;134.000000;134.000000;2.500000;89.380005;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;25.000000
127334;133.000000;135.000000;2.500000;89.559998;25.000000;27.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
127434;130.000000;135.000000;2.750000;89.320000;25.000000;27.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
127534;130.000000;134.000000;2.750000;89.440002;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
127634;134.000000;133.000000;2.500000;89.380005;26.000000;25.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
127739;134.000000;134.000000;2.500000;89.559998;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
127834;134.000000;135.000000;2.500000;89.559998;26.000000;26.000000;26.000000;27.000000;25.000000;25.000000;25.000000;25.000000
127934;134.000000;138.000000;2.500000;89.380005;26.000000;27.000000;26.000000;27.000000;25.000000;26.000000;25.000000;26.000000
128033;134.000000;138.000000;2.500000;89.320000;26.000000;27.000000;26.000000;27.000000;25.000000;26.000000;25.000000;26.000000
128134;132.000000;138.000000;2.500000;89.320000;26.000000;27.000000;25.000000;27.000000;25.000000;26.000000;24.000000;26.000000
128237;134.000000;134.000000;2.500000;89.320000;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
128334;134.000000;136.000000;2.500000;89.500000;26.000000;26.000000;26.000000;26.000000;25.000000;26.000000;25.000000;26.000000
128434;133.000000;134.000000;2.750000;89.440002;26.000000;26.000000;26.000000;26.000000;25.000000;26.000000;25.000000;25.000000
128535;133.000000;134.000000;2.750000;89.440002;26.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
128635;132.000000;134.000000;2.500000;89.259995;25.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;25.000000
128735;132.000000;135.000000;2.500000;89.500000;26.000000;27.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
128834;132.000000;133.000000;2.750000;89.380005;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;24.000000
128961;132.000000;134.000000;2.750000;89.320000;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;24.000000;25.000000
129031;133.000000;134.000000;2.500000;89.320000;25.000000;26.000000;26.000000;26.000000;25.000000;25.000000;24.000000;25.000000
129131;133.000000;134.000000;2.500000;89.320000;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;24.000000;25.000000
129231;133.000000;135.000000;2.500000;89.320000;26.000000;26.000000;25.000000;27.000000;25.000000;25.000000;25.000000;25.000000
129331;133.000000;133.000000;2.500000;89.320000;26.000000;26.000000;26.000000;26.000000;25.000000;24.000000;25.000000;25.000000
129431;134.000000;134.000000;2.750000;89.379997;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
129531;133.000000;134.000000;2.750000;89.440002;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;25.000000
129631;131.000000;134.000000;2.500000;89.259995;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;24.000000;25.000000
129731;130.000000;133.000000;2.500000;89.320000;24.000000;26.000000;25.000000;25.000000;25.000000;25.000000;24.000000;25.000000
129831;132.000000;134.000000;2.750000;89.440002;25.000000;26.000000;25.000000;26.000000;25.000000;25.000000;25.000000;25.000000
129931;132.000000;132.000000;2.750000;89.259995;25.000000;26.000000;25.000000;26.000000;25.000000;24.000000;25.000000;24.000000
130031;134.000000;134.000000;2.500000;89.440002;26.000000;26.000000;26.000000;26.000000;25.000000;25.000000;25.000000;25.000000
130131;133.000000;134.000000;2.500000;89.380005;26.000000;26.000000;26.000000;26.000000;24.000000;25.000000;25.000000;25.000000
130233;132.000000;135.000000;2.500000;89.380005;26.000000;26.000000;26.000000;27.000000;24.000000;25.000000;24.000000;25.000000
130331;130.000000;134.000000;2.500000;89.259995;25.000000;26.000000;26.000000;27.000000;24.000000;25.000000;24.000000;25.000000
130431;130.000000;134.000000;2.500000;89.500000;25.000000;26.000000;25.000000;26.000000;24.000000;25.000000;24.000000;25.000000
130531;130.000000;132.000000;2.500000;89.380005;25.000000;26.000000;25.000000;25.000000;24.000000;25.000000;24.000000;24.000000
